barkod,naziv_spar,marka_spar,cijena_spar,akcijska_cijena_spar,kategorija_spar,naziv_kaufland,marka_kaufland,cijena_kaufland,akcijska_cijena_kaufland,kategorija_kaufland,razlika_eur,jeftiniji,razlika_posto
8595676600170,"GIN MINTIS AMARENA 0,7 L",,25.02,,Pića,"Mintis Gin Amarena cherry 41,8% 0,7L",Mintis,24.52,,,0.5,kaufland,2.0
3859889291019,VINO PELJEŠAC PUTNIKOVIĆ 1 L,,4.89,,Pića,Pelješac Putniković crno kval.vino 1l,Putniković,4.99,,,-0.1,spar,2.0
5999109545916,EL.REFILL AIRWICK 19 ml,Airwick,4.89,,Sredstva za čišćenje,Airwick Refil el. Blue Eucalyp.&Ced.19ml,Air Wick,4.99,,,-0.1,spar,2.0
9062300103547,KAŠICA HIPP TELE.TJE.RAJ.220 g,Hipp,2.09,,Hrana,Hipp bio teletina s tjesten.i rajč 220 g,Hipp,2.05,,,0.04,kaufland,2.0
8595676600200,"GIN MINTIS BLACKCURRANT 0,7 L",,25.02,,Pića,"Mintis Gin blackcurrant 41,8% 0,7L",Mintis,24.52,,,0.5,kaufland,2.0
4009175907844,SRED.FROSCH LAVANDA 1 L,Frosch,2.99,,Sredstva za čišćenje,Frosch universal classic lavanda 1 l,rosh,3.05,,,-0.06,spar,2.0
9001414040713,GORUŠICA U ZRNU KOTANYI 79 g,Kotanyi,2.99,,Hrana,Kotanyi gorušica zrno staklo 79 g,Kotanyi,3.05,,,-0.06,spar,2.0
9062300134411,KAŠICA HIPP PUR.RIŽA MRK.220 g,Hipp,2.09,,Hrana,Hipp bio puretina s rižom i mrkvom 220 g,Hipp,2.05,,,0.04,kaufland,2.0
3850108076776,JUICE VINDI JABUKA 1 L,Vindija,2.05,,Pića,Vindi juice jabuka 100% 1l brick,Vindi,2.09,,,-0.04,spar,2.0
4000521000349,KVASAC INSTANT DR.OETKER 7 g,Dr. Oetker,0.49,,Hrana,Dr.Oetker kvasac instant 7 g,Dr.Oetker,0.5,,,-0.01,spar,2.0
3858895010010,"PIVO BLACK RADLER 0,5 L LIM",Osjecko,1.52,,Pića,"Osječko Pivo Radler crni 2%alk.0,5L LIM",Osječko,1.49,,,0.03,kaufland,2.0
3850104227530,ŽITNA KAŠICA LJEŠ.ČOKOL.500 g,Čokolino,4.99,,Hrana,Lješnjak čokolino 500 g,Podravka,4.89,,,0.1,kaufland,2.0
3850104218804,ŽITNA KAŠICA KEKSOLINO 500 g,Keksolino,4.99,,Hrana,Keksolino 500 g,Podravka,4.89,,,0.1,kaufland,2.0
3858884091600,ČAJ NATURAVI. NAR.CIM.KUR.50 g,Naturavita,2.19,,Pića,Naturavita Čaj naranča cimet kurkuma50g,Naturavita,2.15,,,0.04,kaufland,1.9
3185370729960,"CHAMPAGNE MOET CHANDON 0,75 L",Moet & Chandon,58.05,,Pića,"Šampanjac Moet & Chandon Brut 12% 0,75l",Moet & Chandon,56.99,,,1.06,kaufland,1.9
9001414040348,ZAČ.ORIGANO USIT.KOTANYI 12 g,,2.19,,Hrana,Kotanyi origano mrvljeni 12 g bočica,Kotanyi,2.15,,,0.04,kaufland,1.9
3856007901416,KREMA MELEM ZAGREBAČKI 10 ml,Melem,3.19,,Kozmetika,B_Melem pastel 10 ml,Melem,3.25,,,-0.06,spar,1.9
9001414040317,ZAČI.KLINČIĆ CIJELI KOTA.30 g,,3.09,,Hrana,Kotanyi klinčić cijeli 30 g,Kotanyi,3.15,,,-0.06,spar,1.9
9000403895334,KAVA JM CREMA SELEZIONE 1 kg,JULIUS MEINL,32.99,,Pića,Julius Prem. Caffe Crema kava u zrnu 1kg,Julius Meinl,32.39,,,0.6,kaufland,1.9
3859890332282,VINO VERALDA REFOŠ.ROSE 0.75 L,,10.69,,Pića,"Veralda Vino Rose 0,75L",Veralda,10.49,,,0.2,kaufland,1.9
3800093511530,PECIVO BUNS ČOKOLADA 250 g,,2.13,,Hrana,Cake Mania Buhtle s čokoladom 250 g,Cake Mania,2.09,,,0.04,kaufland,1.9
3800093511523,PECIVO BUNS VANILIJA 250 g,,2.13,,Hrana,Cake Mania Buhtle s vanilijom 250 g,Cake Mania,2.09,,,0.04,kaufland,1.9
9000403940317,KAVA JUL.MEINL LUNGO CLAS.56 g,JULIUS MEINL,5.29,,Pića,Julius Meinl kapsule classic biorazgr56g,Julius Meinl,5.39,,,-0.1,spar,1.9
9000403933647,KAVA J.MEINL.LUNGO ARAB. 56 g,JULIUS MEINL,5.29,,Pića,Julius Meinl kapsule Ar.Lun.For.biora56g,Julius Meinl,5.39,,,-0.1,spar,1.9
9001414040386,ZAČIN PERŠIN KOTANYI 7 g,,2.19,,Hrana,Kotanyi peršin 7 g bočica,Kotanyi,2.15,,,0.04,kaufland,1.9
9001414040676,ZAČ.MEDITERANSKA MJEŠ.KOT.25 g,Kotanyi,2.19,,Hrana,Kotanyi mediteranski začin 25 g bočica,Kotanyi,2.15,,,0.04,kaufland,1.9
5000329002193,"GIN BEEFEATER 0,7 L",Beefeater,20.59,,Pića,"Beefeater gin 40% 0,7 l",Beefeater,20.99,,,-0.4,spar,1.9
9001414041871,ZAČIN RUŽMARIN KOTANYI 35 g,,2.19,,Hrana,Kotanyi ružmarin sjeckani 35 g bočica,Kotanyi,2.15,,,0.04,kaufland,1.9
8595676600132,"GIN MINTIS ORIGINAL 0,7 L",,24.99,,Pića,"Mintis Gin Originale 41,8% 0,7 L",Mintis,24.52,,,0.47,kaufland,1.9
3857500003294,"PIVO CRNA KRALJICA 0,5 L",,2.19,,Pića,"Medvedgrad Pivo Crna Kralj.4,8% 0,5L NB",Medvedgrad,2.15,,,0.04,kaufland,1.9
3856020279219,BROKULA O´PLANT 400 g,O´PLANT,2.15,,Hrana,O`Plant Brokula smrznuta 400 g,O`Plant,2.19,,,-0.04,spar,1.9
4251760800096,"TONIC THOM.HENRY BLOSSOM 0,2 L",,2.29,,Pića,"Thomas Henry Cherry Blossom 0,2 l",Thomas Henry,2.25,,,0.04,kaufland,1.8
9001414040270,ZAČIN KORIJANDER KOTANYI 34 g,Kotanyi,2.25,,Hrana,Kotanyi korijander u zrnu 33 g bočica,Kotanyi,2.29,,,-0.04,spar,1.8
4251760800119,"TONIC THOM.HEN.PINK GRAP.0,2 L",,2.29,,Pića,"Thomas Henry Grapefruit 0,2 l",Thomas Henry,2.25,,,0.04,kaufland,1.8
5997381362290,SMJESA ZA PALAČINKE 250 g,Dr. Oetker,2.25,,Hrana,Dr.Oetker Smjesa za palač.bez gl.250g,Dr.Oetker,2.29,,,-0.04,spar,1.8
9062300133025,KAŠICA HIPP BANANA RIŽA 190 g,Hipp,1.68,,Hrana,Hipp bio kašica laku noć ban. griz 190g,Hipp,1.65,,,0.03,kaufland,1.8
3850108071337,LEDENI ČAJ VINDI BRESKVA 2 L,,2.25,,Pića,Vindi ledeni čaj breskva  2 l brick,Vindi,2.29,,,-0.04,spar,1.8
3850108054026,SIR MEKI GRABANCIJAŠ 350 g,Vindija,5.79,,Hrana,Vindija Grabancijaš meki sir 350g,Vindija,5.69,,,0.1,kaufland,1.8
4251760800041,"TONIC WATER THOMAS HENRY 0,2 L",,2.29,,Pića,"Thomas Henry Tonic Water 0,2 l",Thomas Henry,2.25,,,0.04,kaufland,1.8
3859888437425,"VINO ZLATAN CRLJ.ZINFA.0,75 L",,22.39,,Pića,"Zlatan Crljenak vrhunsko vino 0,75 l",Plenković,22.02,,,0.37,kaufland,1.7
3045206312066,UNIV.SRED.SANYTOL GREJP 500 ml,Sanytol,3.59,,Sredstva za čišćenje,"Sanytol za čišć.i dezinf. grejp, 500ml",Sanytol,3.65,,,-0.06,spar,1.7
3045206393003,SRED.SANYTOL ZA ČIŠ.KUP.500 ml,Sanytol,3.59,,Sredstva za čišćenje,"Sanytol za čišćenje,dezinf.kupaone 500ml",Sanytol,3.65,,,-0.06,spar,1.7
5998710981533,KAVA INST.NESCAFE GOLD 75 g,Nescafe,6.09,,Pića,Nescafe Kava instant Gold vrećica 75g,Nescafe,5.99,,,0.1,kaufland,1.7
3838945501231,"OSVJ.PIĆE FRUC MULTIVITA.1,5 L",,1.72,,Pića,"Fruc negaz. piće multivitamin 1,5 l PET",Fruc,1.75,,,-0.03,spar,1.7
3045206392006,SRED.SANYTOL KUHINJA 500 ml,Sanytol,3.59,,Sredstva za čišćenje,"Sanytol za čišćenje,dezinf.kuhinje 500ml",Sanytol,3.65,,,-0.06,spar,1.7
8004030105041,TUNA RIO MARE LEGGERO 3X60 g,Rio Mare,5.89,,Hrana,Rio Mare tuna Leggero 3x60g,Rio mare,5.99,,,-0.1,spar,1.7
5054563949738,ZUB.PASTA PARODONTAX 75 ml,Parodontax,5.85,,Kozmetika,Parodontax fluor zubna pasta 75ml,Parodontax,5.95,,,-0.1,spar,1.7
9001414030004,ZAČ.VANILIJA BURBON KOTANYI,Kotanyi,5.99,,Hrana,Kotanyi vanilija Bourbon štapić 3g,Kotanyi,5.89,,,0.1,kaufland,1.7
5054563950499,PASTA ZA ZUBE PARODONTAX 75 ml,Parodontax,5.85,,Kozmetika,Parodontax ultra clean zubna pasta 75 ml,Parodontax,5.95,,,-0.1,spar,1.7
3850103001995,"RADLER KARLOVAČK.LIMUN 4X0,5 L",Karlovacko,5.89,,Pića,"Karlovačko Pivo Radler lim.2% 4x0,5L LIM",Karlovačko,5.99,,,-0.1,spar,1.7
4000576396909,BLAZINICE JEAN CAROL 90/1,Jean Carol,1.72,,Toaletne potrepštine,Jean Carol Blazinice Natural Care 90/1,Jean Carol,1.75,,,-0.03,spar,1.7
3859890283409,"VINO PRODAN ROSE CS 0,75L",,6.58,,Pića,"Prodan Vino rose kval.Caber.Sauvig.0,75L",Vinarija Prodan,6.69,,,-0.11,spar,1.7
8411660000224,MARAMICE SANYTOL 36/1,Sanytol,3.59,,Sredstva za čišćenje,Sanytol maramice za dezinf. 36 kom,Sanytol,3.65,,,-0.06,spar,1.7
3838945031554,"OSVJEŽ.PIĆE FRUC NARANČA 1,5 L",,1.72,,Pića,"Fruc negazirano piće naranča 1,5 L",Fruc,1.75,,,-0.03,spar,1.7
8008970037776,DEO SPRAY DENIM GOLD 150 ml,Denim,3.65,,Kozmetika,Denim Deo spray gold men 150ml,Denim,3.59,,,0.06,kaufland,1.7
3850111753596,SREDSTVO PERMETAL 650 ml,Permetal,3.49,,Sredstva za čišćenje,Permetal za pećnice šprica  650 ml,Permetal,3.55,,,-0.06,spar,1.7
4009175163639,SJAJ ERDAL SMEĐI 65 ml,Erdal,2.35,,Proizvodi za kućanstvo,Erdal Sjajilo za obuću Smeđe 65ml,Erdal,2.39,,,-0.04,spar,1.7
4009175111531,KREMA ERDAL CRNA U TUBI 60 ml,Erdal,2.35,,Proizvodi za kućanstvo,"Erdal krema za cipele u tubi, crna 60ml",Erdal,2.39,,,-0.04,spar,1.7
4009175163622,SJAJ ERDAL NEUTRALNI 65 ml,Erdal,2.35,,Proizvodi za kućanstvo,Erdal Sjajilo za obuću Neutralno 65ml,Erdal,2.39,,,-0.04,spar,1.7
8586019223880,"LIKER PARTY ČOKOLADA 0,5 L",,7.69,,Pića,"Party Liker od jaja s čokol.15%alk.0,5L",Party,7.82,,,-0.13,spar,1.7
3045200700005,UNIV.SRE.SANYTOL ZA ČIŠ.500 ml,Sanytol,3.59,,Sredstva za čišćenje,"Sanytol za čišćenje,dezinf.višenam.500ml",Sanytol,3.65,,,-0.06,spar,1.7
3045206312202,UNIV.SRED.SANYTOL 1 L,Sanytol,3.59,,Sredstva za čišćenje,"Sanytol za čišćenje,dezinf.podova 1 l",Sanytol,3.65,,,-0.06,spar,1.7
8008970037196,GEL TU.DENIM GOLD 250 ml,Denim,2.55,,Kozmetika,Denim Gel za tuširanje Gold 250 ml_OC,Denim,2.59,,,-0.04,spar,1.6
4008239367204,POSLAS.ZA PSE TREAT.BITS 120 g,Vitakraft,2.59,,Proizvodi za kućanstvo,Vitakraft poslastica t.bits jetra 120 g,Vitakraft,2.55,,,0.04,kaufland,1.6
5000204333169,REFIL GLADE ELECTRIC 20 ml,Glade,6.19,,Sredstva za čišćenje,Glade Punjenje za el.osv.Sandalovina20ml,Glade,6.29,,,-0.1,spar,1.6
8008970004266,GEL TUŠ.DENIM ORIGINAL 250 ml,Denim,2.55,,Kozmetika,Denim Gel za tušir.Original 250 ml_OC,Denim,2.59,,,-0.04,spar,1.6
4062300020719,KAŠICA HIPP MLADA MRKV.125 g,Hipp,1.23,,Hrana,Hipp Kašica mlada mrkvica bio 125 g,Hipp,1.25,,,-0.02,spar,1.6
8718951703995,ČET. COLGATE CLEAN SENS.SOFT,Colgate,2.49,,Kozmetika,Colgate Četk.za zube Gen.clean Sens.1/1,Colgate,2.45,,,0.04,kaufland,1.6
8001090585592,ULO.NATURELLA UL.NOR.KRIL.20/1,Naturella,2.45,,Toaletne potrepštine,Naturella Ulošci hig.ult.normal 20/1_OC,Naturella,2.49,,,-0.04,spar,1.6
5997381371353,KOLAČ BROWNIES DR.OETKER 436 g,Dr. Oetker,3.85,,Hrana,Dr.Oetker brownies mješ.za kolače 436g,Dr.Oetker,3.79,,,0.06,kaufland,1.6
3859892149253,VINO ILOK KAPISTRAN CRNI 1 L,,6.09,,Pića,Iločki podrumi Vino Kapistran crni1L,Iločki podrumi,6.19,,,-0.1,spar,1.6
5056772300003,"WHISKY CLAN CAMPBELL 0,7 L",,12.79,,Pića,"Clan Campbell Scotch Whisky 40%alk. 0,7L",Clan Campbell,12.99,,,-0.2,spar,1.6
1210000100511,"LIKER SOUTHERN COMFORT  0,7 L",Southern Comfort,19.69,,Pića,"Liker Južnjačka utjeha 35% 0,7L",Južnjačka utjeha,19.99,,,-0.3,spar,1.5
3850104011641,FEFERONI PODRAVKA BLAGI 600 g,Podravka,3.34,,Hrana,Podravka Feferoni blagi 600g/270g,Podravka,3.29,,,0.05,kaufland,1.5
3838471057431,INS.KAVA BARCAFFE CL.3U1 180 g,Barcaffe,2.79,,Pića,Barcaffe Kava Instant Classic 3u1 10x18g,Barcaffe,2.75,,,0.04,kaufland,1.5
3859888495302,KREMA ZA DEPILAC.ČUPKO 125 ml,Čupko,2.79,,Kozmetika,Čupko krema za depil.tijela sens.125ml,Čupko,2.75,,,0.04,kaufland,1.5
3856007908552,"LIP BALM ROSAL SO NATUR.4,8 g",Rosal,2.69,,Kozmetika,"Rosal Lip Balsam Stick natural 4,8g",Rosal,2.65,,,0.04,kaufland,1.5
8600169600022,"VODA PROLOM PRIR.MINERAL.1,5 L",,2.02,,Pića,"Prolom Voda prirod.miner.negaz.1,5L PET",Prolom,2.05,,,-0.03,spar,1.5
3859888852037,"VINO DIKA FRANKOVKA 0,75 L",,6.99,,Pića,"Dika Frankovka Feravino kval. 0,75 l",Feravino Dika,6.89,,,0.1,kaufland,1.5
3859888852020,"VINO DIKA GRAŠEVINA 0,75 L",,6.99,,Pića,"Dika Graševina Feravino kv. vino 0,75 l",Feravino Dika,6.89,,,0.1,kaufland,1.5
3859892201210,"VINO DIKA CHARDONAY 0,75L",,6.99,,Pića,"Dika Chardonnay Feravino  0,75 l",Feravino Dika,6.89,,,0.1,kaufland,1.5
3858892695814,LOSION OLIVAL NEEM 150 ml,Olival,6.89,,Kozmetika,Olival Losion za kosu Neem 150 ml,Olival,6.99,,,-0.1,spar,1.5
7613038902364,INST.KAVA NES.BLAC.ROAST 200 g,Nescafe,13.79,,Pića,Nescafe Kava inst.Black Roast staklo200g,Nescafe,13.59,,,0.2,kaufland,1.5
8445290699787,INSTA.KAVA NESCAFE CREMA 190 g,Nestle,13.79,,Pića,Nescafe Kava instant Crema 190 g,Nescafe,13.59,,,0.2,kaufland,1.5
9001810011645,KAVA SEGAF.SEL.CREMA ZRN.500 g,Segafredo,12.99,,Pića,Segafredo Kava u zrnu Selezione Cr.500g,Segafredo,13.19,,,-0.2,spar,1.5
6440003100095,"VODKA FINLANDIA 0,7 L",,15.75,,Pića,"Finlandia Vodka 40% 0,7L",Finlandia,15.99,,,-0.24,spar,1.5
4009175964694,SPR.ERDAL ZA IMPREGNACI.300 ml,Erdal,5.9,,Proizvodi za kućanstvo,Erdal Sprej za impregnaciju 300ml,Erdal,5.99,,,-0.09,spar,1.5
3859892866938,VINO VRANAC VINEA 1 L,,4.79,,Pića,Vinea Vranac Vino crno 1L,Vinea,4.72,,,0.07,kaufland,1.5
3859893750342,"PIVO 5.ELEMENT LELA LIM.0,5 L",,2.05,,Pića,"5th Element Pivo LELA4,5% 0,5 l LIM",5th Element,2.02,,,0.03,kaufland,1.5
8718951433120,PASTA COLGATE JUNIOR 50 ml,Colgate,2.89,,Kozmetika,Colgate z.pasta total junior 7-12g 50ml,Colgate,2.85,,,0.04,kaufland,1.4
4001242108215,UMAK CHIO TORTIL.SALSA 200 ml,Chio,2.99,,Hrana,Chio ljuta salsa umak 200 ml,Chio,2.95,,,0.04,kaufland,1.4
5000204184839,GEL GLADE BOŽUR&TREŠNJA 180 ml,Glade,4.39,,Sredstva za čišćenje,Glade Osvježivač Ocean i Cherry 180 g,Glade,4.45,,,-0.06,spar,1.4
3858887580484,PIVO HOLSTEN 2 L PET,Holsten,2.89,,Pića,Holsten svijetlo pivo 4% 2 l PET,Holsten,2.85,,,0.04,kaufland,1.4
3859893357152,"PIVO FAKIN IPA 0,5 L",,2.89,,Pića,"Medvedgrad Pivo Fakin IPA 6,5% 0,5L NB",Medvedgrad,2.85,,,0.04,kaufland,1.4
3831070657323,GEL TUŠ.AFRODITA IMMORT.250 ml,Afrodita,2.95,,Kozmetika,Afrodita Gel za tuš.immortelle 250ml_OC,Afrodita,2.99,,,-0.04,spar,1.4
3831070650126,GEL ULJ.ZA TUŠ.JOJ.OIL 250 ml,Afrodita,2.95,,Kozmetika,Afrodita Gel za tuš.Jojoba oil 250ml_OC,Afrodita,2.99,,,-0.04,spar,1.4
3831070651024,GEL TUŠ.AFRODITA ARGAN 250 ml,Afrodita,2.95,,Kozmetika,Afrodita Gel za tuš.argan 250 ml_OC,Afrodita,2.99,,,-0.04,spar,1.4
3831070652199,ULJNI GEL TUŠ.AFRO.GROŽ.250 ml,Afrodita,2.95,,Kozmetika,Afrodita Gel za tuš.Crven.grožđ.250ml_OC,Afrodita,2.99,,,-0.04,spar,1.4
3831070652427,ULJNI GEL TUŠ.AFR.BADEM 250 ml,Afrodita,2.95,,Kozmetika,Afrodita Gel za tuš.sweet almo.250ml_OC,Afrodita,2.99,,,-0.04,spar,1.4
75032814,"PIVO CORONA EXTRA 0,355 L",Corona,2.22,,Pića,"Corona extra svijetlo pivo 4,6 % 0,355 l",Corona,2.19,,,0.03,kaufland,1.4
3859893153303,"PIVO GARDEN MILKSHA.IPA 0,33 L",,2.22,,Pića,"The Garden Pivo Milksh.IPA6,2% 0,33L LIM",The Garden,2.19,,,0.03,kaufland,1.4
8017331076651,ZUB.PAS.BIOREPAIR ZAŠ.75 ml,BIOREPAIR,4.35,,Kozmetika,Biorepair zubna pasta za zašt.desni 75ml,Biorepair,4.29,,,0.06,kaufland,1.4
5410228141785,"PIVO HOEGAARDEN 0,33 L",,2.19,,Pića,"Hoegaarden pšenično pivo 4,9% 0,33 l",Hoegaarden,2.22,,,-0.03,spar,1.4
4001499923746,SRED.FROSCH ZA MRLJE 75 ml,Frosch,2.12,,Sredstva za čišćenje,Frosch odstranjivač mrlja 75ml,Frosch,2.09,,,0.03,kaufland,1.4
8717644461068,ZUBNA PASTA SIGNAL WHITE 75 ml,Signal,4.25,,Kozmetika,Signal Pasta za zube White Now 75 ml,Signal,4.19,,,0.06,kaufland,1.4
3850102506996,INST.KAKAO KRAŠ EXPRESS 400 g,Kraš,4.25,,Pića,Kraš Express Napitak instant 400 g,Kraš Express,4.19,,,0.06,kaufland,1.4
3856020917371,SUN BIOBAZA SUPERTANING 250 ml,Biobaza,7.39,,Kozmetika,Biobaza Maglica za hidr.Royal mist250ml,Biobaza,7.29,,,0.1,kaufland,1.4
3856020907570,BIOBAZA AFTER SUN SOS 150ml,Biobaza,7.39,,Kozmetika,Biobaza Jogurt za tijelo after sun 150ml,Biobaza,7.49,,,-0.1,spar,1.4
3045206382007,PRAŠAK SANYTOL 450 g,Sanytol,7.39,,Sredstva za čišćenje,Sanytol praš protiv mrlja i dezinf.450gr,Sanytol,7.29,,,0.1,kaufland,1.4
7891000254912,INST.KAVA NESCAF.CLASSIC 250 g,Nescafe,14.19,,Pića,Nescafe instant kava classic lim 250 g,Nescafe,13.99,,,0.2,kaufland,1.4
3831070657330,GEL TUŠ.AFRODITA P.250 ml,Afrodita,2.95,,Kozmetika,Afrodita Gel za tuš.pink fanta.250ml_OC,Afrodita,2.99,,,-0.04,spar,1.4
4008455583815,SRE.DR.BECKMANN ČISTI.ZA 100 g,Dr. Beckmann,2.99,,Sredstva za čišćenje,Dr.Beck.Sred.za čiš.perili.posu.prah100g,Dr.Beckmann,2.95,,,0.04,kaufland,1.4
9000101723762,PASTA TAFT TEKST. 100 ml,Taft,4.49,,Kozmetika,Taft Pasta za kosu Texture 100 ml,Taft,4.55,,,-0.06,spar,1.3
3574661543888,GEL JOHNSON ZA TUŠ.SHEA 400 ml,Johnson,4.49,,Kozmetika,Johnson`s Gel za tu.Bade.ulje VitaR400ml,Johnson`s,4.55,,,-0.06,spar,1.3
8606101301026,KORE ZA ROZEN KOLAČ 430 g,,3.19,,Hrana,Bradić rozen kore 430 g,Bradić,3.15,,,0.04,kaufland,1.3
8606101301842,KORE ZA MAĐARICU 440 g,,3.19,,Hrana,Bradić Kore Sweet cake 440g,Bradić,3.15,,,0.04,kaufland,1.3
8606101301606,KORE ZA MEDENU PITU 450 g,,3.19,,Hrana,Bradić medene kore 450 g,Bradić,3.15,,,0.04,kaufland,1.3
5997381329415,KOLAČ KREMŠNITE DR.OETKE.230 g,Dr. Oetker,3.19,,Hrana,Dr.Oetker krema za kremšnite 230 g,Dr.Oetker,3.15,,,0.04,kaufland,1.3
3574661093956,GEL JOHNSON ZA TUŠ NAR 400 ml,Johnson,4.49,,Kozmetika,Johnson`s Gel za tuši.Nar Vita Rich400ml,Johnson`s,4.55,,,-0.06,spar,1.3
3856022300188,"VODA STUDENA IZVORSKA 0,5 L",,0.77,,Pića,"Studena izvorska voda negaz. 0,5L PET",Studena,0.76,,,0.01,kaufland,1.3
5000204333671,BAZA GLADE VANILIJA 20 ml,Glade,7.89,,Sredstva za čišćenje,Glade el.aparatić lavanda 20ml,Glade,7.99,,,-0.1,spar,1.3
3856020283971,LIGNJA PAT.KO. I KR. EVA 400 g,Eva,7.99,,Hrana,Eva Lignja očišćena 400/360 g,Eva,7.89,,,0.1,kaufland,1.3
3850116878478,CRVENI BODEČNJAK LEDO 525 g,Ledo,7.99,,Hrana,Ledo Crveni bodečnjak bg 525 g,Ledo,7.89,,,0.1,kaufland,1.3
3830001711066,"PIVO LAŠKO ZLATOROG 6X0,5 L",Pivovarna Laško,7.89,,Pića,Laško Pivo Zlatorog svijetlo 6x500ml LIM,Laško,7.99,,,-0.1,spar,1.3
5000299605950,"GIN BEEFEATER PINK 0,7 L",,22.69,,Pića,"Beefeater Gin pink 37,5%  0,7 l",Beefeater,22.99,,,-0.3,spar,1.3
5011013500680,"LIKER SHERIDANS 0,7 L",,30.38,,Pića,"Sheridan s Liker 15,5% alk. 0,7 l",Sheridan's,29.99,,,0.39,kaufland,1.3
5310001146894,KREMA BECUTAN ZA DJECU 100 ml,Becutan,3.29,,Kozmetika,Becutan Krema za djecu 100 ml,Becutan,3.25,,,0.04,kaufland,1.2
4014500512266,RIŽA NA MLIJEKU BELRISO 200 g,Zott,0.85,,Hrana,Zott Belriso desert mliječni Stand.200g,Zott,0.86,,,-0.01,spar,1.2
4062300293779,KAŠICA HIPP JAB.MAN.BAN.190 g,Hipp,1.67,,Hrana,Hipp voć.kašica jab.man.ban 6m Bio 190g,Hipp,1.69,,,-0.02,spar,1.2
3858887101535,BRAŠN.PŠ.OŠTRO T-400 TENA 5 kg,Tena,4.1,,Hrana,Tena Brašno oštro pšenično T-400 5kg_OC,Tena,4.15,,,-0.05,spar,1.2
8008698012857,KEKS SCHAR PETIT BG.165 g,Schar,3.49,,Hrana,Schär petit keksi 165 g,Schär,3.45,,,0.04,kaufland,1.2
4014500516950,RIŽA NA MLIJEKU BELRISO 200 g,Zott,0.85,,Hrana,Zott Belriso desert mliječni Classic200g,Zott,0.86,,,-0.01,spar,1.2
8710447284117,GEL TUŠ.AXE BLACK 400 ml,Axe,4.95,,Kozmetika,Axe Gel za tuširanje Black m. 400ml,Axe,4.89,,,0.06,kaufland,1.2
3859893380204,"VINO PINOT SIVI DVANAJŠ.0,75 L",,8.59,,Pića,"Dvanajščak-Kozol Vino b.Sivi Pinot0,75L",Dvanajščak-Kozol,8.49,,,0.1,kaufland,1.2
3858881044135,ČOK.RUM PLOČICE MINI 182 g,Kandit,3.49,,Hrana,Kandit rum pločice mini 182g,Kandit,3.45,,,0.04,kaufland,1.2
8711000532843,INS.KAVA JACOBS MONARCH 100 g,Jacobs,8.69,,Pića,Jacobs Kava instant Monarch 100 g,Jacobs,8.59,,,0.1,kaufland,1.2
8711000532874,INS.KAV.CRONAT GOLD STAK.100 g,Jacobs,8.69,,Pića,Jacobs Kava instant Cronat Gold 100 g,Jacobs,8.59,,,0.1,kaufland,1.2
8711000521137,INS.KAVA JACOBS CRE.GOLD 100 g,Jacobs,8.69,,Pića,Jacobs Kava instant Crema 100 g,Jacobs,8.59,,,0.1,kaufland,1.2
3859892222345,"PIVO 5.ELEMENT IIPA LIM.0,5 L",,2.45,,Pića,"5th Element Pivo Imp.IIPA 7,5% 0,5 l LIM",5th Element,2.42,,,0.03,kaufland,1.2
3858893811275,"PIVO GARDEN OSEKA 0,44 L",,3.21,,Pića,"The Garden Pivo Haz.Ip.Osek6,2%0,44L LIM",The Garden,3.25,,,-0.04,spar,1.2
5000267014203,"WHISK.J.W.RED LABEL 0,7 L",Johnnie Walker,17.19,,Pića,"Johnnie Walker Red Label 40% 0,7 l",Johnnie Walker,16.99,,,0.2,kaufland,1.2
54024892,GEL TUŠ.AXE AFRICA 400 ml,Axe,4.95,,Kozmetika,Axe Gel za tuširanje Africa m. 400ml,Axe,4.89,,,0.06,kaufland,1.2
5060335635181,"ENE.PIĆE MONSTER GREEN 4X0,5 L",Monster,7.69,,Pića,"Monster Piće energetsko 4x0,5 L LIM",Monster,7.61,,,0.08,kaufland,1.1
8000040007009,"VODKA SKYY 0,7 L",,17.99,,Pića,"Skyy Vodka 40% 0,7L",Skyy,17.79,,,0.2,kaufland,1.1
3859893869204,"VINO ROYAL HILL ROSE 0,75 L",,8.89,,Pića,"Royal Hill Estate Rose Pinot Noir 0,75 l",Royal Hill,8.99,,,-0.1,spar,1.1
3871059000078,"MIN.VODA SARAJEV. KISELJ.1,5 L",Sarajevski Kiseljak,0.89,,Pića,"Sarajevski Kiseljak min. voda 1,5L PET",Sarajevski Kiseljak,0.88,,,0.01,kaufland,1.1
4062400171304,"RUM OLD PASCAS WHITE RUM 0,7L",Old Pascas,11.39,,Pića,"Old Pascas white rum 37,5% 0,7 l",Old Pascas,11.52,,,-0.13,spar,1.1
8001860190520,RIŽA SCOTTI ORO PARBOILED 1 kg,Scotti,3.99,,Hrana,Riso Scotti riža oro dugog zrna 1kg,Riso Scotti,3.95,,,0.04,kaufland,1.0
9001414237175,ZAČIN MJEŠ.POVRĆE KOTANYI 35 g,Kotanyi,0.99,,Hrana,Kotanyi Mješavina začina za povrće35g,Kotanyi,0.98,,,0.01,kaufland,1.0
9001414237243,ZAČIN MJEŠ.KOTLET KOTANYI 35 g,Kotanyi,0.99,,Hrana,Kotanyi Mješavina začina za kotlete 35g,Kotanyi,0.98,,,0.01,kaufland,1.0
